ID,Name,Score
74641,Name8991,26.74
74642,Name749,77.46
74643,Name4448,16.86
74644,Name813,35.99
74645,Name1131,38.90
74646,Name6329,34.79
74647,Name8442,31.85
74648,Name1930,11.17
74649,Name4065,82.22
74650,Name4544,16.54
74651,Name2596,24.30
74652,Name140,70.13
74653,Name2828,70.58
74654,Name8868,18.58
74655,Name177,4.94
74656,Name6662,84.88
74657,Name4811,47.31
74658,Name5639,16.29
74659,Name886,29.59
74660,Name2581,36.21
74661,Name9601,10.23
74662,Name5949,87.49
74663,Name4325,10.68
74664,Name301,44.61
74665,Name1254,39.83
74666,Name2808,64.73
74667,Name6880,87.52
74668,Name8169,58.67
74669,Name3712,45.99
74670,Name3994,74.55
74671,Name7603,6.60
74672,Name329,91.42
74673,Name9495,80.77
74674,Name3116,79.34
74675,Name1174,50.63
74676,Name7164,56.72
74677,Name6651,33.04
74678,Name1813,16.54
74679,Name2695,83.65
74680,Name3222,13.14
74681,Name5227,96.66
74682,Name4542,97.96
74683,Name792,37.94
74684,Name483,90.19
74685,Name524,53.25
74686,Name9130,43.35
74687,Name5682,3.42
74688,Name2418,73.07
74689,Name6779,14.74
74690,Name3866,43.25
74691,Name8717,15.93
74692,Name8197,97.70
74693,Name7480,54.99
74694,Name4070,76.50
74695,Name1811,7.82
74696,Name6285,50.94
74697,Name9080,14.41
74698,Name3503,10.80
74699,Name9833,41.30
74700,Name3435,43.70
74701,Name4271,71.40
74702,Name8506,38.43
74703,Name7425,6.91
74704,Name1049,92.91
74705,Name3791,39.18
74706,Name5039,2.07
74707,Name5030,29.68
74708,Name1392,95.68
74709,Name3000,10.92
74710,Name9942,43.49
74711,Name333,82.52
74712,Name9724,42.63
74713,Name2293,48.36
74714,Name170,16.05
74715,Name6429,88.90
74716,Name978,3.81
74717,Name3752,93.45
74718,Name6079,82.79
74719,Name3507,87.09
74720,Name6570,37.98
74721,Name7114,97.44
74722,Name8359,27.69
74723,Name4365,89.25
74724,Name8079,53.64
74725,Name5258,69.92
74726,Name3851,27.83
74727,Name2856,67.88
74728,Name3516,66.61
74729,Name1288,79.56
74730,Name9740,18.09
74731,Name6736,35.87
74732,Name8057,7.31
74733,Name3798,11.38
74734,Name4128,62.93
74735,Name9340,6.83
74736,Name7244,79.86
74737,Name4212,39.04
74738,Name5522,79.39
74739,Name5452,61.31
74740,Name724,40.75
74741,Name2766,86.70
74742,Name5961,12.97
74743,Name7192,36.24
74744,Name3222,67.26
74745,Name715,80.53
74746,Name6466,97.53
74747,Name9790,67.75
74748,Name7827,23.16
74749,Name9547,65.37
74750,Name6226,61.92
74751,Name2880,69.30
74752,Name3786,93.44
74753,Name3348,43.86
74754,Name4491,18.24
74755,Name9664,19.68
74756,Name6815,70.46
74757,Name18,83.33
74758,Name7367,57.65
74759,Name641,72.86
74760,Name6150,96.05
74761,Name7875,96.82
74762,Name9642,25.47
74763,Name1251,18.52
74764,Name7489,37.26
74765,Name6548,95.94
74766,Name41,71.34
74767,Name6242,7.63
74768,Name4236,36.66
74769,Name5362,12.88
74770,Name4352,7.12
74771,Name4852,80.43
74772,Name7219,91.02
74773,Name1383,12.65
74774,Name9466,23.71
74775,Name1269,68.13
74776,Name1714,86.83
74777,Name5288,51.86
74778,Name2433,50.90
74779,Name2745,87.94
74780,Name659,38.48
74781,Name5937,62.57
74782,Name3100,6.58
74783,Name7765,71.21
74784,Name2062,19.01
74785,Name2261,45.28
74786,Name6864,2.46
74787,Name8819,94.81
74788,Name2737,47.48
74789,Name6669,79.39
74790,Name6503,16.30
74791,Name3144,67.79
74792,Name2023,55.67
74793,Name5635,7.53
74794,Name2837,29.42
74795,Name2508,31.42
74796,Name8045,27.52
74797,Name8306,17.65
74798,Name401,75.13
74799,Name2942,87.83
74800,Name2567,11.41
74801,Name6613,46.85
74802,Name4039,68.35
74803,Name8233,85.59
74804,Name5978,99.00
74805,Name7410,20.25
74806,Name7268,48.92
74807,Name9023,73.07
74808,Name940,40.25
74809,Name9274,37.89
74810,Name1299,86.69
74811,Name2295,20.43
74812,Name2750,95.07
74813,Name5431,49.27
74814,Name8028,72.52
74815,Name2543,6.06
74816,Name562,75.27
74817,Name7017,39.60
74818,Name9988,68.94
74819,Name5793,37.20
74820,Name1152,0.66
74821,Name4902,69.12
74822,Name134,70.19
74823,Name3835,7.59
74824,Name5963,19.27
74825,Name9733,98.41
74826,Name5273,35.03
74827,Name5127,96.39
74828,Name8169,40.63
74829,Name6142,31.61
74830,Name6195,5.51
74831,Name7628,47.05
74832,Name7961,13.48
74833,Name5465,67.54
74834,Name9106,20.04
74835,Name7751,75.49
74836,Name4485,83.54
74837,Name5304,58.54
74838,Name6675,14.52
74839,Name6065,92.70
74840,Name6655,76.93
74841,Name8235,98.28
74842,Name2612,86.48
74843,Name7959,66.22
74844,Name3216,28.67
74845,Name9208,46.54
74846,Name4027,67.03
74847,Name2968,20.13
74848,Name8899,70.99
74849,Name6956,18.56
74850,Name3377,5.72
74851,Name5863,97.33
74852,Name633,92.21
74853,Name329,33.65
74854,Name5281,63.83
74855,Name9605,98.14
74856,Name3743,2.86
74857,Name7061,8.07
74858,Name9425,30.66
74859,Name3090,12.59
74860,Name3459,3.42
74861,Name5923,65.19
74862,Name5803,12.67
74863,Name6056,81.51
74864,Name5468,37.84
74865,Name5737,7.23
74866,Name6205,90.83
74867,Name6492,35.87
74868,Name1264,63.52
74869,Name407,79.76
74870,Name1828,32.38
74871,Name6761,59.81
74872,Name9334,42.62
74873,Name296,60.18
74874,Name9759,70.84
74875,Name7619,16.75
74876,Name3124,8.93
74877,Name2512,3.11
74878,Name6568,13.17
74879,Name6126,40.29
74880,Name1692,32.23
74881,Name7529,88.56
74882,Name9397,85.17
74883,Name65,71.89
74884,Name4057,55.79
74885,Name8915,89.72
74886,Name1475,11.84
74887,Name3058,81.40
74888,Name9310,39.04
74889,Name4286,24.64
74890,Name1851,36.52
74891,Name7655,17.22
74892,Name7397,85.80
74893,Name382,87.59
74894,Name3126,82.56
74895,Name5454,41.17
74896,Name7982,66.46
74897,Name4739,97.64
74898,Name1460,40.32
74899,Name962,26.73
74900,Name2838,62.17
74901,Name8187,22.27
74902,Name4227,38.69
74903,Name4691,61.77
74904,Name9488,29.70
74905,Name9230,67.53
74906,Name7442,15.99
74907,Name168,52.21
74908,Name6280,41.10
74909,Name6284,1.08
74910,Name9213,6.62
74911,Name7548,78.18
74912,Name9162,23.48
74913,Name2206,34.91
74914,Name9306,84.99
74915,Name970,97.52
74916,Name3385,67.46
74917,Name8287,27.48
74918,Name7337,71.12
74919,Name5566,14.73
74920,Name85,90.69
74921,Name3230,24.42
74922,Name7890,77.06
74923,Name3730,58.91
74924,Name444,12.90
74925,Name9546,89.06
74926,Name2656,21.19
74927,Name8330,18.51
74928,Name9050,96.66
74929,Name7026,42.28
74930,Name3347,29.52
74931,Name2805,20.04
74932,Name2836,32.08
74933,Name4047,40.65
74934,Name2667,87.40
74935,Name3785,73.20
74936,Name118,41.91
74937,Name6663,46.48
74938,Name8216,69.44
74939,Name1089,27.69
74940,Name5686,75.99
74941,Name5528,46.30
74942,Name3414,15.00
74943,Name9902,41.11
74944,Name3944,70.69
74945,Name9798,39.67
74946,Name974,95.75
74947,Name5007,69.93
74948,Name4744,12.34
74949,Name4106,70.50
74950,Name5774,43.05
74951,Name5622,94.36
74952,Name5534,54.24
74953,Name6336,1.41
74954,Name5474,27.17
74955,Name161,34.18
74956,Name2948,60.24
74957,Name1716,20.00
74958,Name4820,56.59
74959,Name8009,18.95
74960,Name1692,46.29
74961,Name3617,17.23
74962,Name9030,52.76
74963,Name2755,37.73
74964,Name7510,51.00
74965,Name5391,33.20
74966,Name3721,48.69
74967,Name2088,7.73
74968,Name3318,23.58
74969,Name6304,36.75
74970,Name6285,14.28
74971,Name1995,97.34
74972,Name3866,78.03
74973,Name5550,93.57
74974,Name3200,69.90
74975,Name736,99.54
74976,Name5698,36.26
74977,Name3756,2.93
74978,Name7627,64.61
74979,Name3404,38.31
74980,Name1824,96.97
74981,Name2495,8.09
74982,Name9631,55.82
74983,Name9844,72.92
74984,Name8279,2.33
74985,Name7711,38.03
74986,Name8919,82.25
74987,Name350,36.66
74988,Name4649,82.28
74989,Name2215,39.74
74990,Name4623,8.29
74991,Name2182,62.88
74992,Name5297,86.04
74993,Name2269,50.49
74994,Name8938,80.83
74995,Name278,40.18
74996,Name8808,38.29
74997,Name9784,16.55
74998,Name4328,62.60
74999,Name8077,38.86
75000,Name5771,3.22
75001,Name8101,39.02
75002,Name6717,32.43
75003,Name7826,26.27
75004,Name6978,1.60
75005,Name3309,56.57
75006,Name6710,1.37
75007,Name5438,61.15
75008,Name996,95.99
75009,Name4317,17.69
75010,Name975,25.44
75011,Name1564,25.32
75012,Name4046,57.31
75013,Name7530,49.89
75014,Name4072,76.75
75015,Name3750,21.24
75016,Name4011,15.95
75017,Name6025,66.73
75018,Name9933,2.02
75019,Name2341,69.32
75020,Name8007,24.00
75021,Name1871,25.14
75022,Name1500,74.45
75023,Name1709,69.42
75024,Name1220,48.59
75025,Name9555,29.81
75026,Name9513,65.56
75027,Name4522,15.02
75028,Name5877,42.02
75029,Name3605,97.71
75030,Name6693,97.67
75031,Name1491,40.09
75032,Name1345,1.70
75033,Name8066,28.35
75034,Name8260,16.66
75035,Name6114,40.45
75036,Name9128,25.57
75037,Name4734,52.55
75038,Name7221,65.08
75039,Name6549,1.71
75040,Name1130,67.97
75041,Name1541,48.22
75042,Name9829,65.24
75043,Name7884,22.27
75044,Name3998,12.56
75045,Name8312,52.70
75046,Name3060,4.82
75047,Name2471,84.17
75048,Name2055,55.97
75049,Name9320,72.69
75050,Name7664,78.29
75051,Name2755,69.48
75052,Name7177,65.84
75053,Name3145,88.90
75054,Name584,86.44
75055,Name2970,71.71
75056,Name929,64.71
75057,Name3181,89.06
75058,Name6784,55.59
75059,Name5548,16.33
75060,Name1163,46.89
75061,Name322,93.21
75062,Name7307,64.67
75063,Name2006,94.04
75064,Name5989,54.73
75065,Name867,83.59
75066,Name8878,81.44
75067,Name1078,64.43
75068,Name617,96.01
75069,Name7983,31.88
75070,Name2777,11.99
75071,Name3695,2.40
75072,Name6017,43.48
75073,Name9441,61.87
75074,Name4168,76.88
75075,Name6407,9.84
75076,Name3276,14.58
75077,Name3924,69.58
75078,Name8111,93.10
75079,Name7587,80.59
75080,Name2038,24.25
75081,Name3577,87.49
75082,Name6092,76.42
75083,Name180,96.76
75084,Name812,51.76
75085,Name7872,57.74
75086,Name8014,81.17
75087,Name1001,13.91
75088,Name2036,76.39
75089,Name584,23.11
75090,Name8107,73.59
75091,Name5784,4.29
75092,Name8708,52.76
75093,Name1148,45.63
75094,Name3559,35.47
75095,Name7954,20.81
75096,Name5250,99.91
75097,Name4307,82.86
75098,Name3943,22.67
75099,Name4506,97.04
75100,Name1665,27.08
75101,Name92,42.22
75102,Name5309,50.66
75103,Name1642,43.92
75104,Name2372,69.74
75105,Name8299,64.52
75106,Name934,48.22
75107,Name2699,54.11
75108,Name2196,43.09
75109,Name683,71.23
75110,Name4662,51.46
75111,Name5798,97.60
75112,Name3092,64.05
75113,Name8600,23.78
75114,Name1277,0.74
75115,Name8900,33.96
75116,Name7804,50.48
75117,Name897,60.18
75118,Name1179,40.83
75119,Name4294,79.83
75120,Name2282,76.85
75121,Name4112,81.22
75122,Name3910,4.74
75123,Name138,35.16
75124,Name8813,73.93
75125,Name2607,87.35
75126,Name8116,16.86
75127,Name5715,75.45
75128,Name580,78.20
75129,Name4816,14.99
75130,Name8092,76.15
75131,Name2284,74.87
75132,Name1948,10.22
75133,Name8607,77.55
75134,Name8493,52.06
75135,Name3681,7.15
75136,Name8928,34.74
75137,Name4432,89.45
75138,Name9850,37.50
75139,Name2610,28.01
75140,Name3185,96.49
75141,Name7272,89.61
75142,Name2597,79.20
75143,Name877,28.75
75144,Name2685,50.00
75145,Name4001,1.07
75146,Name1359,33.65
75147,Name4654,50.74
75148,Name7796,99.98
75149,Name6135,74.27
75150,Name5834,50.33
75151,Name4846,3.18
75152,Name2350,27.51
75153,Name8017,88.94
75154,Name9374,46.54
75155,Name8093,51.66
75156,Name2193,9.09
75157,Name8245,1.57
75158,Name6431,29.62
75159,Name790,64.56
75160,Name2600,99.81
75161,Name2116,56.98
75162,Name9735,24.96
75163,Name6758,73.72
75164,Name1158,81.44
75165,Name2854,61.96
75166,Name4023,47.04
75167,Name4768,30.52
75168,Name9567,3.89
75169,Name8139,89.75
75170,Name8271,85.06
75171,Name4136,8.16
75172,Name3712,28.45
75173,Name8519,33.89
75174,Name5335,77.82
75175,Name8402,6.54
75176,Name6222,17.51
75177,Name752,12.41
75178,Name191,98.71
75179,Name4511,80.26
75180,Name5458,85.22
75181,Name8526,84.92
75182,Name9912,22.25
75183,Name2699,9.48
75184,Name9341,1.98
75185,Name2855,48.56
75186,Name5165,69.99
75187,Name8926,23.76
75188,Name1438,31.99
75189,Name7260,30.60
75190,Name131,42.48
75191,Name9669,32.04
75192,Name6920,24.56
75193,Name7613,67.50
75194,Name1941,5.60
75195,Name7589,97.91
75196,Name6186,96.85
75197,Name8541,18.17
75198,Name3908,66.34
75199,Name3779,73.93
75200,Name7151,58.72
75201,Name858,84.28
75202,Name1475,11.46
75203,Name6890,97.09
75204,Name3709,80.19
75205,Name7061,28.55
75206,Name9305,93.89
75207,Name6611,78.92
75208,Name7218,81.59
75209,Name7297,82.14
75210,Name3591,97.42
75211,Name9586,58.72
75212,Name5056,98.96
75213,Name307,1.14
75214,Name6913,39.40
75215,Name2091,39.60
75216,Name833,6.91
75217,Name8173,68.01
75218,Name8240,42.08
75219,Name9033,89.87
75220,Name9134,52.86
75221,Name5504,81.37
75222,Name8125,11.32
75223,Name2446,64.01
75224,Name4226,6.75
75225,Name8309,46.43
75226,Name5970,63.03
75227,Name5604,7.49
75228,Name2037,66.43
75229,Name3759,70.84
75230,Name7682,73.17
75231,Name919,39.42
75232,Name6076,87.51
75233,Name3336,7.09
75234,Name6561,51.83
75235,Name1828,20.85
75236,Name4291,58.47
75237,Name3645,23.87
75238,Name2102,41.92
75239,Name1659,80.05
75240,Name5,95.14
75241,Name9472,64.68
75242,Name4772,69.91
75243,Name5525,77.71
75244,Name6907,35.88
75245,Name8577,82.94
75246,Name2463,64.95
75247,Name2089,4.96
75248,Name9736,29.89
75249,Name8833,68.35
75250,Name6980,59.54
75251,Name489,48.35
75252,Name3422,0.41
75253,Name2460,78.33
75254,Name6297,73.37
75255,Name9868,62.80
75256,Name2786,54.38
75257,Name1737,10.33
75258,Name7530,4.46
75259,Name4320,33.34
75260,Name7603,95.94
75261,Name9145,34.66
75262,Name2797,38.35
75263,Name4118,98.40
75264,Name4704,77.87
75265,Name1120,10.39
75266,Name7205,76.62
75267,Name8594,52.04
75268,Name7456,9.22
75269,Name9916,28.61
75270,Name8331,57.44
75271,Name6422,45.15
75272,Name3011,96.73
75273,Name7689,34.28
75274,Name1442,29.46
75275,Name7713,99.53
75276,Name6958,69.89
75277,Name837,28.03
75278,Name5745,70.14
75279,Name7889,24.33
75280,Name7837,64.19
75281,Name7854,19.74
75282,Name5571,44.07
75283,Name779,49.53
75284,Name1034,74.68
75285,Name6956,13.44
75286,Name1266,46.47
75287,Name5595,40.15
75288,Name5346,52.90
75289,Name6421,33.99
75290,Name8522,2.07
75291,Name8933,30.16
75292,Name3407,87.08
75293,Name3205,37.16
75294,Name3568,8.13
75295,Name4494,75.53
75296,Name6537,61.21
75297,Name1072,71.03
75298,Name3915,48.63
75299,Name5007,8.20
75300,Name1534,36.96
75301,Name7005,14.94
75302,Name355,29.99
75303,Name8176,19.48
75304,Name5513,97.79
75305,Name2519,15.83
75306,Name7486,20.75
75307,Name485,85.40
75308,Name5415,64.61
75309,Name5466,68.30
75310,Name4209,29.53
75311,Name9312,92.30
75312,Name8253,60.55
75313,Name5727,55.88
75314,Name9210,48.73
75315,Name9290,37.99
75316,Name1405,20.48
75317,Name5197,43.59
75318,Name6388,83.45
75319,Name3975,79.52
75320,Name5632,3.41
75321,Name2405,8.03
75322,Name428,94.40
75323,Name9326,17.31
75324,Name4087,45.82
75325,Name8034,26.30
75326,Name4264,14.42
75327,Name7834,39.29
75328,Name5714,59.32
75329,Name9778,50.52
75330,Name2303,66.41
75331,Name8632,75.56
75332,Name2218,19.87
75333,Name5788,45.76
75334,Name2267,66.34
75335,Name757,11.47
75336,Name5906,59.26
75337,Name5656,6.69
75338,Name3746,52.08
75339,Name8475,86.46
75340,Name2144,67.03
75341,Name988,26.08
75342,Name5867,33.93
75343,Name2784,29.44
75344,Name354,55.89
75345,Name4241,17.09
75346,Name998,25.77
75347,Name7684,95.35
75348,Name6517,71.59
75349,Name5770,85.16
75350,Name2764,31.61
75351,Name5597,17.56
75352,Name4759,25.26
75353,Name1909,62.39
75354,Name2381,36.76
75355,Name1624,57.64
75356,Name2837,48.97
75357,Name7609,12.90
75358,Name736,77.78
75359,Name4326,49.13
75360,Name439,82.69
75361,Name8404,58.50
75362,Name8749,43.98
75363,Name2377,8.27
75364,Name4752,70.59
75365,Name3894,74.09
75366,Name3358,33.70
75367,Name193,40.02
75368,Name9674,7.69
75369,Name1974,39.49
75370,Name1371,51.33
75371,Name4672,47.81
75372,Name3958,34.49
75373,Name5944,80.07
75374,Name4877,70.79
75375,Name1343,63.95
75376,Name4410,28.96
75377,Name4193,71.76
75378,Name8961,5.74
75379,Name1490,33.34
75380,Name860,15.66
75381,Name6032,55.94
75382,Name7894,47.18
75383,Name9303,94.66
75384,Name3604,73.15
75385,Name5457,5.98
75386,Name8170,50.32
75387,Name5391,24.12
75388,Name8966,18.93
75389,Name7304,97.69
75390,Name1605,52.85
75391,Name1614,9.29
75392,Name2501,31.01
75393,Name9440,69.77
75394,Name5969,76.83
75395,Name1229,52.97
75396,Name2635,92.71
75397,Name6006,64.92
75398,Name9273,33.04
75399,Name97,25.86
75400,Name3598,40.86
75401,Name1694,35.95
75402,Name8038,95.73
75403,Name6847,75.32
75404,Name1253,44.72
75405,Name8233,91.19
75406,Name3744,22.21
75407,Name2711,95.14
75408,Name3297,32.96
75409,Name313,66.41
75410,Name1129,37.95
75411,Name9363,87.37
75412,Name5247,29.79
75413,Name1818,14.27
75414,Name2045,14.97
75415,Name2115,24.72
75416,Name9554,18.66
75417,Name21,32.26
75418,Name6029,20.10
75419,Name3966,4.37
75420,Name1750,56.62
75421,Name443,33.29
75422,Name5283,66.40
75423,Name9614,79.30
75424,Name2951,45.42
75425,Name4483,44.88
75426,Name7607,44.32
75427,Name4785,48.70
75428,Name3848,82.94
75429,Name6585,89.18
75430,Name7255,52.45
75431,Name2544,77.20
75432,Name5881,72.72
75433,Name1628,1.81
75434,Name6733,65.55
75435,Name7157,15.41
75436,Name6649,39.16
75437,Name6956,38.06
75438,Name2482,30.60
75439,Name806,88.41
75440,Name8385,55.10
75441,Name7254,54.25
75442,Name600,42.26
75443,Name721,60.39
75444,Name1817,36.82
75445,Name5828,45.41
75446,Name7806,23.03
75447,Name1708,34.04
75448,Name6637,46.29
75449,Name749,40.84
75450,Name8323,91.75
75451,Name8690,93.14
75452,Name5632,82.67
75453,Name2669,70.80
75454,Name7493,98.01
75455,Name3379,91.01
75456,Name7401,62.87
75457,Name5673,4.11
75458,Name3803,98.34
75459,Name8336,52.29
75460,Name3587,29.05
75461,Name346,40.05
75462,Name4485,50.67
75463,Name5066,19.32
75464,Name4407,67.90
75465,Name4765,12.63
75466,Name9997,71.52
75467,Name2014,97.63
75468,Name157,49.49
75469,Name7500,12.31
75470,Name5327,81.79
75471,Name9911,51.92
75472,Name1688,53.14
75473,Name7508,52.22
75474,Name2444,22.15
75475,Name4697,67.19
75476,Name5464,32.35
75477,Name1099,45.27
75478,Name6404,42.43
75479,Name7998,19.29
75480,Name8017,13.84
75481,Name3764,25.12
75482,Name4009,17.19
75483,Name5318,22.60
75484,Name1857,36.77
75485,Name410,41.30
75486,Name39,53.25
75487,Name1240,22.37
75488,Name312,22.31
75489,Name6398,5.12
75490,Name249,88.37
75491,Name9623,39.11
75492,Name1816,53.41
75493,Name3270,21.55
75494,Name2399,20.56
75495,Name1115,18.49
75496,Name4564,15.64
75497,Name7179,40.73
75498,Name5091,6.16
75499,Name6758,90.25
75500,Name9182,57.34
75501,Name8870,23.63
75502,Name754,55.82
75503,Name9575,44.93
75504,Name9473,18.84
75505,Name2959,76.60
75506,Name6816,89.19
75507,Name5718,29.14
75508,Name102,32.42
75509,Name9626,51.31
75510,Name8971,62.05
75511,Name2565,74.72
75512,Name2938,27.35
75513,Name3624,75.96
75514,Name5577,99.07
75515,Name4328,80.61
75516,Name8485,85.23
75517,Name2687,21.98
75518,Name3718,79.48
75519,Name56,77.83
75520,Name3486,72.93
75521,Name4718,73.98
75522,Name9165,72.79
75523,Name498,29.17
75524,Name35,52.36
75525,Name552,59.31
75526,Name9504,82.81
75527,Name1359,49.90
75528,Name6957,93.16
75529,Name9634,73.07
75530,Name3673,68.85
75531,Name4376,18.63
75532,Name3160,37.18
75533,Name2628,64.63
75534,Name824,95.25
75535,Name9344,67.72
75536,Name7417,18.38
75537,Name258,7.07
75538,Name1327,48.80
75539,Name2149,69.19
75540,Name1488,91.93
75541,Name6894,70.78
75542,Name7409,28.55
75543,Name8125,38.41
75544,Name3333,80.43
75545,Name8067,51.31
75546,Name2305,84.04
75547,Name6114,66.80
75548,Name2504,86.77
75549,Name663,37.14
75550,Name3421,74.24
75551,Name3169,25.32
75552,Name8841,34.32
75553,Name7812,39.80
75554,Name8355,66.61
75555,Name732,88.66
75556,Name4623,81.17
75557,Name5084,83.70
75558,Name2884,59.55
75559,Name2098,59.81
75560,Name2925,68.46
75561,Name7328,70.15
75562,Name4989,14.81
75563,Name8081,96.58
75564,Name9383,32.49
75565,Name7733,85.40
75566,Name9356,41.09
75567,Name6112,83.18
75568,Name2890,59.78
75569,Name2539,29.36
75570,Name7751,97.33
75571,Name8866,57.41
75572,Name2050,43.74
75573,Name610,56.16
75574,Name1007,41.30
75575,Name435,7.74
75576,Name5565,8.10
75577,Name4722,61.88
75578,Name9867,54.88
75579,Name4672,36.56
75580,Name3846,66.45
75581,Name7838,43.93
75582,Name2793,36.16
75583,Name4382,39.91
75584,Name1861,58.53
75585,Name6574,22.86
75586,Name3815,75.40
75587,Name7555,56.86
75588,Name3178,34.79
75589,Name4639,35.17
75590,Name3736,78.22
75591,Name1681,71.77
75592,Name8064,92.64
75593,Name3504,16.01
75594,Name4634,77.88
75595,Name6988,20.48
75596,Name8055,15.01
75597,Name498,27.90
75598,Name2139,86.29
75599,Name5889,20.08
75600,Name2306,37.20
75601,Name9541,6.35
75602,Name5139,80.48
75603,Name5593,56.78
75604,Name1320,8.49
75605,Name2770,77.93
75606,Name6324,52.52
75607,Name1057,73.98
75608,Name207,5.00
75609,Name1457,22.90
75610,Name4501,71.41
75611,Name1583,82.99
75612,Name6090,47.90
75613,Name6097,52.79
75614,Name3782,8.54
75615,Name3836,4.17
75616,Name268,44.17
75617,Name4742,26.20
75618,Name3382,65.70
75619,Name8272,48.45
75620,Name942,74.20
75621,Name1468,41.89
75622,Name6056,55.37
75623,Name8631,87.08
75624,Name35,31.62
75625,Name4862,9.11
75626,Name3179,17.11
75627,Name7542,76.45
75628,Name2179,77.34
75629,Name7753,70.06
75630,Name7728,96.77
75631,Name6305,7.89
75632,Name5597,2.22
75633,Name2187,27.71
75634,Name9294,63.04
75635,Name4709,19.51
75636,Name7565,25.11
75637,Name9451,44.57
75638,Name9290,22.37
75639,Name8101,25.95
75640,Name1542,58.15
75641,Name3276,21.74
75642,Name7994,10.28
75643,Name9419,6.60
75644,Name2722,93.64
75645,Name6987,32.77
75646,Name8575,65.40
75647,Name9909,15.03
75648,Name1500,52.41
75649,Name4538,80.84
75650,Name4746,21.64
75651,Name4978,81.22
75652,Name4823,48.60
75653,Name479,19.59
75654,Name303,10.61
75655,Name6015,29.25
75656,Name4241,87.32
75657,Name709,44.34
75658,Name6606,37.19
75659,Name9803,10.28
75660,Name4792,8.64
75661,Name7014,29.68
75662,Name6760,50.12
75663,Name9883,93.33
75664,Name341,12.12
75665,Name5578,88.09
75666,Name9478,60.00
75667,Name7395,83.62
75668,Name1374,52.03
75669,Name5688,19.79
75670,Name3149,79.21
75671,Name7818,72.97
75672,Name382,44.08
75673,Name7455,51.71
75674,Name2629,53.58
75675,Name6400,23.09
75676,Name4536,3.71
75677,Name6153,51.51
75678,Name897,90.20
75679,Name4775,47.44
75680,Name4448,74.94
75681,Name9668,94.38
75682,Name4384,37.92
75683,Name5043,79.10
75684,Name211,63.18
75685,Name901,43.79
75686,Name217,60.65
75687,Name4695,82.76
75688,Name5686,58.34
75689,Name4979,36.01
75690,Name1309,32.70
75691,Name2182,10.32
75692,Name1970,3.55
75693,Name3492,78.09
75694,Name7134,41.78
75695,Name6283,88.52
75696,Name5736,5.03
75697,Name207,43.78
75698,Name9574,78.93
75699,Name6670,20.00
75700,Name4903,89.11
75701,Name2806,87.12
75702,Name9578,34.88
75703,Name3228,36.77
75704,Name2147,40.47
75705,Name4150,61.74
75706,Name8036,76.20
75707,Name3993,58.82
75708,Name5432,22.43
75709,Name7462,0.04
75710,Name9687,97.09
75711,Name573,24.55
75712,Name3781,3.90
75713,Name1057,53.22
75714,Name4756,99.19
75715,Name8288,0.69
75716,Name5372,42.65
75717,Name4634,44.12
75718,Name1908,43.36
75719,Name6459,75.82
75720,Name5054,89.97
75721,Name7394,31.80
75722,Name5382,6.23
75723,Name228,53.23
75724,Name7772,54.32
75725,Name351,13.58
75726,Name9727,8.85
75727,Name7086,0.77
75728,Name9857,52.10
75729,Name6868,97.86
75730,Name2026,23.69
75731,Name531,79.83
75732,Name8612,70.26
75733,Name8000,11.68
75734,Name1164,5.11
75735,Name2663,62.70
75736,Name9201,2.21
75737,Name4429,72.20
75738,Name7858,82.17
75739,Name6707,84.32
75740,Name3824,3.37
75741,Name2175,52.34
75742,Name5790,44.75
75743,Name2882,44.56
75744,Name3814,53.75
75745,Name3726,28.24
75746,Name2163,95.60
75747,Name9940,43.12
75748,Name4191,40.48
75749,Name2552,71.11
75750,Name553,21.96
75751,Name9813,57.39
75752,Name3670,63.85
75753,Name3727,67.82
75754,Name820,10.28
75755,Name5617,62.66
75756,Name9428,76.21
75757,Name9572,44.56
75758,Name4439,21.47
75759,Name5070,93.98
75760,Name4876,36.56
75761,Name3446,63.97
75762,Name7181,9.55
75763,Name1038,92.39
75764,Name16,76.77
75765,Name5426,49.26
75766,Name5184,84.97
75767,Name1816,100.00
75768,Name3861,51.91
75769,Name2960,6.61
75770,Name5626,39.68
75771,Name5897,35.62
75772,Name4314,82.59
75773,Name7807,9.66
75774,Name8321,92.82
75775,Name229,14.29
75776,Name8735,85.08
75777,Name7205,34.04
75778,Name6647,24.87
75779,Name2028,71.28
75780,Name2712,43.83
75781,Name2221,85.06
75782,Name4918,19.28
75783,Name5538,18.23
75784,Name8217,76.87
75785,Name3574,14.63
75786,Name8355,62.98
75787,Name8248,30.73
75788,Name6340,15.93
75789,Name1470,32.54
75790,Name6641,91.79
75791,Name505,31.79
75792,Name9350,9.85
75793,Name113,58.50
75794,Name5277,39.51
75795,Name4442,63.26
75796,Name5337,21.35
75797,Name8729,52.64
75798,Name8738,29.39
75799,Name5577,1.17
75800,Name3898,34.92
75801,Name698,89.46
75802,Name6810,64.99
75803,Name7401,73.49
75804,Name6755,9.99
75805,Name7442,79.60
75806,Name1341,50.88
75807,Name8175,39.26
75808,Name1436,80.40
75809,Name4403,91.62
75810,Name6206,30.53
75811,Name5156,22.48
75812,Name9555,24.16
75813,Name5189,17.27
75814,Name6775,32.05
75815,Name303,6.16
75816,Name1507,59.70
75817,Name6275,64.26
